No,Year,Team,Sport,Gold,Silver,Bronze,Participants,Total Gold,Total Silver,Total Bronze,Total Participants,weighted_score_numerator,weighted_score_denominator,adv
228,1912,Great Britain,Swimming,1.0,2.0,3.0,9,9.0,9.0,9.0,68,35.0,203.0,0.1724137931034483
229,1912,Great Britain,Tennis,1.0,1.0,1.0,5,8.0,8.0,8.0,51,20.0,171.0,0.11695906432748537
230,1912,Great Britain,Water Polo,1.0,0.0,0.0,1,1.0,1.0,1.0,6,8.0,21.0,0.38095238095238093
231,1912,Great Britain-2,Tennis,1.0,0.0,1.0,2,8.0,8.0,8.0,51,12.0,171.0,0.07017543859649122
232,1912,Greece,Athletics,1.0,0.0,1.0,5,32.0,30.0,31.0,262,15.0,729.0,0.0205761316872428
233,1912,Hungary,Fencing,2.0,1.0,1.0,4,5.0,5.0,5.0,43,26.0,118.0,0.22033898305084745
234,1912,Hungary,Shooting,1.0,0.0,0.0,5,18.0,18.0,18.0,94,12.0,364.0,0.03296703296703297
235,1912,Italy,Art Competitions,2.0,0.0,0.0,4,5.0,1.0,0.0,25,18.0,65.0,0.27692307692307694
236,1912,Italy,Fencing,1.0,1.0,0.0,3,5.0,5.0,5.0,43,15.0,118.0,0.1271186440677966
237,1912,Italy,Gymnastics,2.0,0.0,1.0,3,4.0,4.0,4.0,20,20.0,80.0,0.25
238,1912,Kitty-1,Sailing,1.0,0.0,0.0,1,4.0,4.0,4.0,20,8.0,80.0,0.1
239,1912,Leander Club-1,Rowing,1.0,0.0,0.0,1,4.0,4.0,6.0,37,8.0,103.0,0.07766990291262135
240,1912,Ludwigshafener Ruderverein,Rowing,1.0,0.0,0.0,1,4.0,4.0,6.0,37,8.0,103.0,0.07766990291262135
241,1912,Mac Miche,Sailing,1.0,0.0,0.0,1,4.0,4.0,4.0,20,8.0,80.0,0.1
242,1912,Magda IX,Sailing,1.0,0.0,0.0,1,4.0,4.0,4.0,20,8.0,80.0,0.1
243,1912,Norway,Athletics,1.0,0.0,0.0,10,32.0,30.0,31.0,262,17.0,729.0,0.023319615912208505
244,1912,Norway,Gymnastics,1.0,0.0,1.0,2,4.0,4.0,4.0,20,12.0,80.0,0.15
245,1912,Nykjbings paa Falster,Rowing,1.0,0.0,0.0,1,4.0,4.0,6.0,37,8.0,103.0,0.07766990291262135
246,1912,South Africa,Athletics,1.0,1.0,0.0,6,32.0,30.0,31.0,262,18.0,729.0,0.024691358024691357
247,1912,South Africa,Cycling,1.0,0.0,0.0,1,2.0,2.0,2.0,20,8.0,50.0,0.16
248,1912,South Africa,Tennis,2.0,1.0,0.0,3,8.0,8.0,8.0,51,22.0,171.0,0.1286549707602339
249,1912,Sweden,Athletics,4.0,5.0,6.0,32,32.0,30.0,31.0,262,103.0,729.0,0.1412894375857339
250,1912,Sweden,Cycling,1.0,0.0,0.0,1,2.0,2.0,2.0,20,8.0,50.0,0.16
251,1912,Sweden,Diving,3.0,2.0,2.0,10,4.0,4.0,4.0,26,47.0,86.0,0.5465116279069767
252,1912,Sweden,Equestrianism,4.0,1.0,1.0,7,5.0,5.0,5.0,26,43.0,101.0,0.42574257425742573
253,1912,Sweden,Gymnastics,1.0,0.0,0.0,1,4.0,4.0,4.0,20,8.0,80.0,0.1
254,1912,Sweden,Modern Pentathlon,1.0,1.0,1.0,4,1.0,1.0,1.0,13,19.0,28.0,0.6785714285714286
255,1912,Sweden,Shooting,7.0,6.0,4.0,13,18.0,18.0,18.0,94,104.0,364.0,0.2857142857142857
256,1912,Sweden,Tug-Of-War,1.0,0.0,0.0,1,1.0,1.0,0.0,2,8.0,14.0,0.5714285714285714
257,1912,Sweden,Wrestling,1.0,2.0,1.0,9,4.0,6.0,5.0,74,29.0,147.0,0.19727891156462585
258,1912,Switzerland,Art Competitions,1.0,0.0,0.0,3,5.0,1.0,0.0,25,10.0,65.0,0.15384615384615385
259,1912,Taifun,Sailing,1.0,0.0,0.0,1,4.0,4.0,4.0,20,8.0,80.0,0.1
260,1912,United States,Art Competitions,1.0,0.0,0.0,1,5.0,1.0,0.0,25,8.0,65.0,0.12307692307692308
261,1912,United States,Athletics,16.0,13.0,12.0,46,32.0,30.0,31.0,262,259.0,729.0,0.355281207133059
262,1912,United States,Shooting,7.0,4.0,3.0,11,18.0,18.0,18.0,94,89.0,364.0,0.2445054945054945
263,1912,United States,Swimming,2.0,1.0,1.0,5,9.0,9.0,9.0,68,27.0,203.0,0.1330049261083744
264,1920,Ancora,Sailing,1.0,0.0,0.0,1,13.0,7.0,2.0,24,8.0,156.0,0.05128205128205128
265,1920,Atlanta,Sailing,1.0,0.0,0.0,1,13.0,7.0,2.0,24,8.0,156.0,0.05128205128205128
266,1920,Beatrijs III-1,Sailing,1.0,0.0,0.0,1,13.0,7.0,2.0,24,8.0,156.0,0.05128205128205128
267,1920,Belgium,Archery,8.0,4.0,2.0,7,10.0,8.0,3.0,10,89.0,129.0,0.689922480620155
268,1920,Belgium,Art Competitions,2.0,1.0,3.0,6,3.0,5.0,3.0,11,34.0,66.0,0.5151515151515151
269,1920,Belgium,Cycling,1.0,0.0,1.0,5,6.0,6.0,6.0,43,15.0,133.0,0.11278195488721804
270,1920,Belgium,Equestrianism,2.0,1.0,2.0,6,7.0,7.0,7.0,39,31.0,144.0,0.2152777777777778
271,1920,Belgium,Football,1.0,0.0,0.0,1,1.0,1.0,1.0,14,8.0,29.0,0.27586206896551724
272,1920,Belgium,Weightlifting,1.0,1.0,1.0,6,5.0,5.0,5.0,48,21.0,123.0,0.17073170731707318
273,1920,Brazil,Shooting,1.0,1.0,1.0,4,21.0,21.0,21.0,89,19.0,404.0,0.04702970297029703
274,1920,Canada,Athletics,1.0,0.0,0.0,10,29.0,29.0,29.0,278,17.0,713.0,0.023842917251051893
275,1920,Canada,Boxing,1.0,2.0,2.0,7,8.0,8.0,8.0,84,30.0,204.0,0.14705882352941177
276,1920,Canada,Ice Hockey,1.0,0.0,0.0,1,1.0,1.0,1.0,7,8.0,22.0,0.36363636363636365
277,1920,Denmark,Diving,1.0,0.0,0.0,4,5.0,5.0,5.0,36,11.0,111.0,0.0990990990990991
278,1920,Denmark,Gymnastics,1.0,1.0,0.0,2,4.0,4.0,3.0,20,14.0,77.0,0.18181818181818182
279,1920,Denmark,Shooting,1.0,2.0,0.0,5,21.0,21.0,21.0,89,22.0,404.0,0.054455445544554455
280,1920,Edelweiss II-1,Sailing,1.0,0.0,0.0,1,13.0,7.0,2.0,24,8.0,156.0,0.05128205128205128
281,1920,Eleda,Sailing,1.0,0.0,0.0,1,13.0,7.0,2.0,24,8.0,156.0,0.05128205128205128
282,1920,Estonia,Weightlifting,1.0,1.0,0.0,3,5.0,5.0,5.0,48,15.0,123.0,0.12195121951219512
283,1920,Finland,Athletics,9.0,4.0,3.0,21,29.0,29.0,29.0,278,113.0,713.0,0.1584852734922861
284,1920,Finland,Figure Skating,1.0,0.0,0.0,2,3.0,3.0,3.0,18,9.0,63.0,0.14285714285714285
285,1920,Finland,Wrestling,5.0,5.0,2.0,16,10.0,10.0,11.0,111,82.0,264.0,0.3106060606060606
286,1920,France,Archery,1.0,4.0,1.0,2,10.0,8.0,3.0,10,32.0,129.0,0.24806201550387597
287,1920,France,Athletics,1.0,2.0,1.0,19,29.0,29.0,29.0,278,39.0,713.0,0.0546984572230014
288,1920,France,Boxing,1.0,1.0,1.0,9,8.0,8.0,8.0,84,24.0,204.0,0.11764705882352941
289,1920,France,Cycling,1.0,0.0,1.0,5,6.0,6.0,6.0,43,15.0,133.0,0.11278195488721804
290,1920,France,Fencing,1.0,4.0,3.0,9,6.0,6.0,6.0,43,45.0,133.0,0.3383458646616541
291,1920,France,Tennis,1.0,0.0,1.0,3,5.0,5.0,5.0,50,13.0,125.0,0.104
292,1920,France,Weightlifting,2.0,0.0,1.0,8,5.0,5.0,5.0,48,25.0,123.0,0.2032520325203252
293,1920,France-3,Tennis,1.0,0.0,1.0,2,5.0,5.0,5.0,50,12.0,125.0,0.096
294,1920,Great Britain,Athletics,4.0,4.0,4.0,19,29.0,29.0,29.0,278,79.0,713.0,0.11079943899018233
295,1920,Great Britain,Boxing,2.0,1.0,3.0,14,8.0,8.0,8.0,84,42.0,204.0,0.20588235294117646
296,1920,Great Britain,Cycling,1.0,3.0,1.0,6,6.0,6.0,6.0,43,31.0,133.0,0.23308270676691728
297,1920,Great Britain,Hockey,1.0,0.0,0.0,1,1.0,1.0,1.0,4,8.0,19.0,0.42105263157894735
298,1920,Great Britain,Polo,1.0,0.0,0.0,1,1.0,1.0,1.0,4,8.0,19.0,0.42105263157894735
299,1920,Great Britain,Tennis,1.0,2.0,1.0,4,5.0,5.0,5.0,50,24.0,125.0,0.192
300,1920,Great Britain,Tug-Of-War,1.0,0.0,0.0,1,1.0,1.0,1.0,5,8.0,20.0,0.4
301,1920,Great Britain,Water Polo,1.0,0.0,0.0,1,1.0,1.0,1.0,12,8.0,27.0,0.2962962962962963
302,1920,Great Britain-2,Tennis,1.0,0.0,0.0,2,5.0,5.0,5.0,50,9.0,125.0,0.072
303,1920,Heira II,Sailing,1.0,0.0,0.0,1,13.0,7.0,2.0,24,8.0,156.0,0.05128205128205128
304,1920,Irene,Sailing,1.0,0.0,0.0,1,13.0,7.0,2.0,24,8.0,156.0,0.05128205128205128
305,1920,Italy,Art Competitions,1.0,1.0,0.0,2,3.0,5.0,3.0,11,14.0,66.0,0.21212121212121213
306,1920,Italy,Athletics,2.0,0.0,2.0,16,29.0,29.0,29.0,278,36.0,713.0,0.05049088359046283
307,1920,Italy,Cycling,1.0,0.0,0.0,4,6.0,6.0,6.0,43,11.0,133.0,0.08270676691729323
308,1920,Italy,Equestrianism,1.0,2.0,2.0,7,7.0,7.0,7.0,39,30.0,144.0,0.20833333333333334
309,1920,Italy,Fencing,5.0,1.0,0.0,6,6.0,6.0,6.0,43,46.0,133.0,0.3458646616541353
310,1920,Italy,Gymnastics,2.0,0.0,0.0,3,4.0,4.0,3.0,20,17.0,77.0,0.22077922077922077
311,1920,Italy,Rowing,1.0,1.0,0.0,3,5.0,5.0,5.0,34,15.0,109.0,0.13761467889908258
312,1920,Italy,Weightlifting,1.0,1.0,0.0,5,5.0,5.0,5.0,48,17.0,123.0,0.13821138211382114
313,1920,Jo,Sailing,1.0,0.0,0.0,1,13.0,7.0,2.0,24,8.0,156.0,0.05128205128205128
314,1920,Kullan,Sailing,1.0,0.0,0.0,1,13.0,7.0,2.0,24,8.0,156.0,0.05128205128205128
315,1920,Mosk II,Sailing,1.0,0.0,0.0,1,13.0,7.0,2.0,24,8.0,156.0,0.05128205128205128
316,1920,Netherlands,Archery,1.0,0.0,0.0,1,10.0,8.0,3.0,10,8.0,129.0,0.06201550387596899
317,1920,Netherlands,Cycling,1.0,0.0,2.0,7,6.0,6.0,6.0,43,20.0,133.0,0.15037593984962405
318,1920,Norway,Athletics,1.0,0.0,0.0,10,29.0,29.0,29.0,278,17.0,713.0,0.023842917251051893
319,1920,Norway,Shooting,5.0,2.0,4.0,10,21.0,21.0,21.0,89,67.0,404.0,0.16584158415841585
320,1920,Oranje,Sailing,1.0,0.0,0.0,1,13.0,7.0,2.0,24,8.0,156.0,0.05128205128205128
321,1920,Sif,Sailing,1.0,0.0,0.0,1,13.0,7.0,2.0,24,8.0,156.0,0.05128205128205128
322,1920,Sildra-1,Sailing,1.0,0.0,0.0,1,13.0,7.0,2.0,24,8.0,156.0,0.05128205128205128
323,1920,South Africa,Athletics,1.0,1.0,1.0,8,29.0,29.0,29.0,278,23.0,713.0,0.03225806451612903
324,1920,South Africa,Boxing,1.0,0.0,0.0,5,8.0,8.0,8.0,84,12.0,204.0,0.058823529411764705
325,1920,South Africa,Tennis,1.0,0.0,1.0,3,5.0,5.0,5.0,50,13.0,125.0,0.104
326,1920,Sweden,Athletics,1.0,3.0,10.0,25,29.0,29.0,29.0,278,77.0,713.0,0.10799438990182328
327,1920,Sweden,Cycling,1.0,1.0,0.0,2,6.0,6.0,6.0,43,14.0,133.0,0.10526315789473684
328,1920,Sweden,Diving,1.0,2.0,2.0,7,5.0,5.0,5.0,36,30.0,111.0,0.2702702702702703
329,1920,Sweden,Equestrianism,4.0,2.0,3.0,11,7.0,7.0,7.0,39,58.0,144.0,0.4027777777777778
330,1920,Sweden,Figure Skating,2.0,1.0,0.0,4,3.0,3.0,3.0,18,23.0,63.0,0.36507936507936506
331,1920,Sweden,Gymnastics,1.0,0.0,0.0,1,4.0,4.0,3.0,20,8.0,77.0,0.1038961038961039
332,1920,Sweden,Modern Pentathlon,1.0,1.0,1.0,4,1.0,1.0,1.0,11,19.0,26.0,0.7307692307692307
333,1920,Sweden,Shooting,1.0,6.0,3.0,11,21.0,21.0,21.0,89,57.0,404.0,0.14108910891089108
334,1920,Sweden,Swimming,2.0,2.0,1.0,8,10.0,10.0,10.0,74,35.0,224.0,0.15625
335,1920,Sweden,Wrestling,3.0,1.0,2.0,11,10.0,10.0,11.0,111,43.0,264.0,0.16287878787878787
336,1920,Switzerland,Rowing,1.0,0.0,1.0,4,5.0,5.0,5.0,34,14.0,109.0,0.12844036697247707
337,1920,Switzerland,Wrestling,1.0,1.0,0.0,4,10.0,10.0,11.0,111,16.0,264.0,0.06060606060606061
338,1920,United States,Athletics,9.0,12.0,8.0,48,29.0,29.0,29.0,278,195.0,713.0,0.27349228611500703
339,1920,United States,Boxing,3.0,0.0,1.0,12,8.0,8.0,8.0,84,36.0,204.0,0.17647058823529413
340,1920,United States,Diving,3.0,2.0,3.0,10,5.0,5.0,5.0,36,50.0,111.0,0.45045045045045046
341,1920,United States,Rowing,3.0,1.0,0.0,3,5.0,5.0,5.0,34,29.0,109.0,0.26605504587155965
342,1920,United States,Rugby,1.0,0.0,0.0,1,1.0,1.0,0.0,2,8.0,14.0,0.5714285714285714
343,1920,United States,Shooting,13.0,4.0,6.0,18,21.0,21.0,21.0,89,147.0,404.0,0.36386138613861385
344,1920,United States,Swimming,8.0,5.0,3.0,16,10.0,10.0,10.0,74,106.0,224.0,0.4732142857142857
345,1920,United States,Wrestling,1.0,2.0,3.0,13,10.0,10.0,11.0,111,39.0,264.0,0.14772727272727273
346,1924,Argentina,Polo,1.0,0.0,0.0,1,1.0,1.0,1.0,5,8.0,20.0,0.4
347,1924,Australia,Athletics,1.0,0.0,0.0,6,27.0,27.0,27.0,376,13.0,781.0,0.016645326504481434
348,1924,Australia,Diving,1.0,0.0,0.0,1,5.0,5.0,5.0,42,8.0,117.0,0.06837606837606838
349,1924,Australia,Swimming,1.0,1.0,2.0,4,11.0,11.0,11.0,102,22.0,267.0,0.08239700374531835
350,1924,Belgium,Boxing,1.0,0.0,1.0,9,8.0,8.0,8.0,138,19.0,258.0,0.07364341085271318
351,1924,Belgium,Fencing,1.0,2.0,1.0,6,7.0,7.0,7.0,73,26.0,178.0,0.14606741573033707
352,1924,Belgium,Sailing,1.0,0.0,0.0,1,3.0,3.0,3.0,28,8.0,73.0,0.1095890410958904
353,1924,Bera,Sailing,1.0,0.0,0.0,1,3.0,3.0,3.0,28,8.0,73.0,0.1095890410958904
354,1924,Czechoslovakia,Gymnastics,1.0,4.0,4.0,7,9.0,9.0,9.0,26,46.0,161.0,0.2857142857142857
355,1924,Denmark,Boxing,1.0,2.0,0.0,7,8.0,8.0,8.0,138,24.0,258.0,0.09302325581395349
356,1924,Denmark,Fencing,1.0,0.0,1.0,4,7.0,7.0,7.0,73,14.0,178.0,0.07865168539325842
357,1924,Elisabeth V,Sailing,1.0,0.0,0.0,1,3.0,3.0,3.0,28,8.0,73.0,0.1095890410958904
358,1924,Estonia,Wrestling,1.0,0.0,1.0,6,13.0,13.0,13.0,170,16.0,365.0,0.043835616438356165
359,1924,Finland,Athletics,10.0,5.0,2.0,29,27.0,27.0,27.0,376,130.0,781.0,0.16645326504481434
360,1924,Finland,Wrestling,4.0,7.0,5.0,23,13.0,13.0,13.0,170,101.0,365.0,0.27671232876712326
361,1924,France,Art Competitions,1.0,0.0,2.0,8,3.0,5.0,6.0,54,21.0,118.0,0.17796610169491525
362,1924,France,Cycling,4.0,0.0,2.0,6,6.0,6.0,6.0,61,40.0,151.0,0.26490066225165565
363,1924,France,Fencing,3.0,3.0,0.0,6,7.0,7.0,7.0,73,42.0,178.0,0.23595505617977527
364,1924,France,Gymnastics,1.0,3.0,1.0,4,9.0,9.0,9.0,26,29.0,161.0,0.18012422360248448
365,1924,France,Shooting,1.0,1.0,0.0,8,10.0,10.0,10.0,93,20.0,243.0,0.0823045267489712
366,1924,France,Water Polo,1.0,0.0,0.0,1,1.0,1.0,1.0,13,8.0,28.0,0.2857142857142857
367,1924,France,Weightlifting,2.0,0.0,0.0,7,5.0,5.0,5.0,73,21.0,148.0,0.14189189189189189
368,1924,France,Wrestling,1.0,0.0,0.0,13,13.0,13.0,13.0,170,20.0,365.0,0.0547945205479452
369,1924,Great Britain,Athletics,3.0,3.0,5.0,27,27.0,27.0,27.0,376,78.0,781.0,0.0998719590268886
370,1924,Great Britain,Boxing,2.0,2.0,0.0,11,8.0,8.0,8.0,138,35.0,258.0,0.13565891472868216
371,1924,Great Britain,Rowing,2.0,0.0,0.0,5,7.0,7.0,6.0,42,19.0,144.0,0.13194444444444445
372,1924,Great Britain,Shooting,1.0,2.0,0.0,8,10.0,10.0,10.0,93,25.0,243.0,0.102880658436214
373,1924,Great Britain,Swimming,1.0,2.0,1.0,11,11.0,11.0,11.0,102,31.0,267.0,0.11610486891385768
374,1924,Greece,Art Competitions,1.0,0.0,0.0,1,3.0,5.0,6.0,54,8.0,118.0,0.06779661016949153
375,1924,Hungary,Fencing,1.0,1.0,2.0,5,7.0,7.0,7.0,73,23.0,178.0,0.12921348314606743
376,1924,Hungary,Shooting,1.0,0.0,0.0,4,10.0,10.0,10.0,93,11.0,243.0,0.04526748971193416
377,1924,Italy,Athletics,1.0,1.0,0.0,19,27.0,27.0,27.0,376,31.0,781.0,0.03969270166453265
378,1924,Italy,Cycling,1.0,0.0,0.0,3,6.0,6.0,6.0,61,10.0,151.0,0.06622516556291391
379,1924,Italy,Fencing,1.0,0.0,1.0,5,7.0,7.0,7.0,73,15.0,178.0,0.08426966292134831
380,1924,Italy,Gymnastics,2.0,0.0,1.0,3,9.0,9.0,9.0,26,20.0,161.0,0.12422360248447205
381,1924,Italy,Weightlifting,3.0,0.0,0.0,8,5.0,5.0,5.0,73,29.0,148.0,0.19594594594594594
382,1924,Luxembourg,Art Competitions,1.0,1.0,0.0,4,3.0,5.0,6.0,54,16.0,118.0,0.13559322033898305
383,1924,Netherlands,Cycling,1.0,1.0,1.0,6,6.0,6.0,6.0,61,21.0,151.0,0.1390728476821192
384,1924,Netherlands,Equestrianism,2.0,0.0,0.0,3,5.0,5.0,5.0,37,17.0,112.0,0.15178571428571427
385,1924,Netherlands,Rowing,1.0,0.0,0.0,4,7.0,7.0,6.0,42,11.0,144.0,0.0763888888888889
386,1924,Norway,Boxing,1.0,0.0,1.0,6,8.0,8.0,8.0,138,16.0,258.0,0.06201550387596899
387,1924,Norway,Shooting,2.0,1.0,1.0,6,10.0,10.0,10.0,93,28.0,243.0,0.11522633744855967
388,1924,South Africa,Boxing,1.0,0.0,0.0,4,8.0,8.0,8.0,138,11.0,258.0,0.04263565891472868
389,1924,Sweden,Equestrianism,2.0,2.0,0.0,5,5.0,5.0,5.0,37,29.0,112.0,0.25892857142857145
390,1924,Sweden,Modern Pentathlon,1.0,1.0,1.0,4,1.0,1.0,1.0,14,19.0,29.0,0.6551724137931034
391,1924,Sweden,Wrestling,1.0,2.0,1.0,10,13.0,13.0,13.0,170,30.0,365.0,0.0821917808219178
392,1924,Switzerland,Equestrianism,1.0,1.0,0.0,3,5.0,5.0,5.0,37,15.0,112.0,0.13392857142857142
393,1924,Switzerland,Gymnastics,2.0,2.0,3.0,5,9.0,9.0,9.0,26,38.0,161.0,0.2360248447204969
394,1924,Switzerland,Rowing,2.0,0.0,3.0,4,7.0,7.0,6.0,42,27.0,144.0,0.1875
395,1924,Switzerland,Wrestling,2.0,1.0,2.0,10,13.0,13.0,13.0,170,35.0,365.0,0.0958904109589041
396,1924,United States,Athletics,12.0,10.0,10.0,49,27.0,27.0,27.0,376,213.0,781.0,0.2727272727272727
397,1924,United States,Boxing,2.0,2.0,2.0,12,8.0,8.0,8.0,138,42.0,258.0,0.16279069767441862
398,1924,United States,Diving,4.0,4.0,3.0,9,5.0,5.0,5.0,42,66.0,117.0,0.5641025641025641
399,1924,United States,Gymnastics,1.0,0.0,0.0,2,9.0,9.0,9.0,26,9.0,161.0,0.055900621118012424
400,1924,United States,Rowing,2.0,1.0,2.0,5,7.0,7.0,6.0,42,30.0,144.0,0.20833333333333334
401,1924,United States,Rugby,1.0,0.0,0.0,1,1.0,1.0,1.0,3,8.0,18.0,0.4444444444444444
402,1924,United States,Shooting,5.0,2.0,2.0,10,10.0,10.0,10.0,93,61.0,243.0,0.25102880658436216
403,1924,United States,Swimming,9.0,5.0,5.0,21,11.0,11.0,11.0,102,124.0,267.0,0.46441947565543074
404,1924,United States,Tennis,2.0,0.0,0.0,4,5.0,5.0,5.0,73,18.0,148.0,0.12162162162162163
405,1924,United States,Wrestling,4.0,1.0,1.0,12,13.0,13.0,13.0,170,48.0,365.0,0.13150684931506848
406,1924,United States-1,Tennis,2.0,0.0,0.0,2,5.0,5.0,5.0,73,16.0,148.0,0.10810810810810811
407,1924,United States-2,Tennis,1.0,1.0,0.0,3,5.0,5.0,5.0,73,15.0,148.0,0.10135135135135136
408,1924,Uruguay,Football,1.0,0.0,0.0,1,1.0,1.0,1.0,22,8.0,37.0,0.21621621621621623
409,1924,Yugoslavia,Gymnastics,2.0,0.0,0.0,2,9.0,9.0,9.0,26,16.0,161.0,0.09937888198757763
410,1928,Argentina,Boxing,2.0,2.0,0.0,8,8.0,8.0,8.0,144,32.0,264.0,0.12121212121212122
411,1928,Argentina,Swimming,1.0,0.0,0.0,3,11.0,11.0,11.0,117,10.0,282.0,0.03546099290780142
412,1928,Australia,Rowing,1.0,0.0,0.0,1,7.0,7.0,7.0,66,8.0,171.0,0.04678362573099415
413,1928,Austria,Art Competitions,1.0,0.0,0.0,7,9.0,10.0,10.0,119,14.0,262.0,0.05343511450381679
414,1928,Austria,Weightlifting,2.0,0.0,0.0,7,6.0,4.0,5.0,72,21.0,149.0,0.14093959731543623
415,1928,Canada,Athletics,4.0,2.0,2.0,16,27.0,27.0,27.0,406,60.0,811.0,0.07398273736128237
416,1928,Czechoslovakia,Equestrianism,1.0,0.0,0.0,4,6.0,6.0,6.0,51,11.0,141.0,0.07801418439716312
417,1928,Czechoslovakia,Gymnastics,1.0,3.0,1.0,3,8.0,8.0,8.0,27,28.0,147.0,0.19047619047619047
418,1928,Denmark,Cycling,3.0,0.0,1.0,3,6.0,6.0,6.0,66,27.0,156.0,0.17307692307692307
419,1928,Egypt,Weightlifting,1.0,0.0,0.0,2,6.0,4.0,5.0,72,9.0,149.0,0.06040268456375839
420,1928,Egypt,Wrestling,1.0,0.0,0.0,4,13.0,13.0,13.0,166,11.0,361.0,0.030470914127423823
421,1928,Estonia,Wrestling,2.0,0.0,1.0,6,13.0,13.0,13.0,166,23.0,361.0,0.06371191135734072
422,1928,Finland,Athletics,5.0,5.0,4.0,24,27.0,27.0,27.0,406,96.0,811.0,0.11837237977805179
423,1928,Finland,Wrestling,3.0,3.0,3.0,13,13.0,13.0,13.0,166,58.0,361.0,0.16066481994459833
424,1928,France,Art Competitions,1.0,2.0,1.0,10,9.0,10.0,10.0,119,30.0,262.0,0.11450381679389313
425,1928,France,Athletics,1.0,1.0,1.0,23,27.0,27.0,27.0,406,38.0,811.0,0.0468557336621455
426,1928,France,Cycling,1.0,0.0,0.0,4,6.0,6.0,6.0,66,11.0,156.0,0.07051282051282051
427,1928,France,Fencing,2.0,3.0,0.0,7,7.0,7.0,7.0,94,36.0,199.0,0.18090452261306533
428,1928,France,Weightlifting,1.0,1.0,1.0,8,6.0,4.0,5.0,72,23.0,149.0,0.15436241610738255
429,1928,Germany,Art Competitions,1.0,2.0,5.0,17,9.0,10.0,10.0,119,49.0,262.0,0.18702290076335878
430,1928,Germany,Athletics,1.0,2.0,6.0,25,27.0,27.0,27.0,406,60.0,811.0,0.07398273736128237
431,1928,Germany,Equestrianism,2.0,0.0,1.0,4,6.0,6.0,6.0,51,21.0,141.0,0.14893617021276595
432,1928,Germany,Fencing,1.0,1.0,1.0,6,7.0,7.0,7.0,94,21.0,199.0,0.10552763819095477
433,1928,Germany,Rowing,1.0,0.0,0.0,6,7.0,7.0,7.0,66,13.0,171.0,0.07602339181286549
434,1928,Germany,Swimming,1.0,1.0,1.0,10,11.0,11.0,11.0,117,25.0,282.0,0.08865248226950355
435,1928,Germany,Water Polo,1.0,0.0,0.0,1,1.0,1.0,1.0,14,8.0,29.0,0.27586206896551724
436,1928,Germany,Weightlifting,2.0,0.0,1.0,8,6.0,4.0,5.0,72,25.0,149.0,0.16778523489932887
437,1928,Germany,Wrestling,1.0,2.0,1.0,6,13.0,13.0,13.0,166,26.0,361.0,0.07202216066481995
438,1928,Great Britain,Art Competitions,1.0,1.0,0.0,6,9.0,10.0,10.0,119,18.0,262.0,0.06870229007633588
439,1928,Great Britain,Athletics,2.0,2.0,1.0,20,27.0,27.0,27.0,406,47.0,811.0,0.05795314426633785
440,1928,Great Britain,Rowing,1.0,2.0,1.0,6,7.0,7.0,7.0,66,26.0,171.0,0.15204678362573099
441,1928,Hungary,Art Competitions,1.0,0.0,0.0,5,9.0,10.0,10.0,119,12.0,262.0,0.04580152671755725
442,1928,Hungary,Boxing,1.0,0.0,0.0,4,8.0,8.0,8.0,144,11.0,264.0,0.041666666666666664
443,1928,Hungary,Fencing,2.0,1.0,0.0,8,7.0,7.0,7.0,94,27.0,199.0,0.135678391959799
444,1928,Hungary,Wrestling,1.0,1.0,0.0,6,13.0,13.0,13.0,166,18.0,361.0,0.04986149584487535
445,1928,India,Hockey,1.0,0.0,0.0,1,1.0,1.0,1.0,9,8.0,24.0,0.3333333333333333
446,1928,Ireland,Athletics,1.0,0.0,0.0,9,27.0,27.0,27.0,406,16.0,811.0,0.01972872996300863
447,1928,Italy,Boxing,3.0,0.0,1.0,7,8.0,8.0,8.0,144,31.0,264.0,0.11742424242424243
448,1928,Italy,Cycling,1.0,0.0,0.0,5,6.0,6.0,6.0,66,12.0,156.0,0.07692307692307693
449,1928,Italy,Fencing,2.0,1.0,2.0,7,7.0,7.0,7.0,94,32.0,199.0,0.16080402010050251
450,1928,Italy,Rowing,1.0,0.0,1.0,7,7.0,7.0,7.0,66,17.0,171.0,0.09941520467836257
451,1928,Japan,Athletics,1.0,1.0,0.0,11,27.0,27.0,27.0,406,23.0,811.0,0.02836004932182491
452,1928,Japan,Swimming,1.0,1.0,1.0,5,11.0,11.0,11.0,117,20.0,282.0,0.07092198581560284
453,1928,L'Aile VI,Sailing,1.0,0.0,0.0,1,3.0,3.0,3.0,41,8.0,86.0,0.09302325581395349
454,1928,Luxembourg,Art Competitions,1.0,0.0,0.0,1,9.0,10.0,10.0,119,8.0,262.0,0.030534351145038167
455,1928,Netherlands,Art Competitions,2.0,1.0,1.0,14,9.0,10.0,10.0,119,36.0,262.0,0.13740458015267176
456,1928,Netherlands,Boxing,1.0,0.0,1.0,6,8.0,8.0,8.0,144,16.0,264.0,0.06060606060606061
457,1928,Netherlands,Cycling,1.0,3.0,0.0,4,6.0,6.0,6.0,66,26.0,156.0,0.16666666666666666
458,1928,Netherlands,Equestrianism,2.0,1.0,1.0,5,6.0,6.0,6.0,51,27.0,141.0,0.19148936170212766
459,1928,Netherlands,Gymnastics,1.0,0.0,0.0,2,8.0,8.0,8.0,27,9.0,147.0,0.061224489795918366
